timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,duration_sec,attack_type,severity,label
2026-06-11 15:18:07,31.55.110.214,10.0.0.13,16829,80,UDP,64574,0.0074,DDoS,Critical,Attack
2026-06-11 15:19:11,140.18.101.214,192.168.1.50,4963,103,TCP,71,0.0148,Port Scan,Low,Attack
2026-06-11 15:23:18,180.182.144.41,10.0.0.1,13209,53,UDP,10666,0.009,DDoS,Critical,Attack
2026-06-11 15:28:23,175.103.245.200,192.168.1.30,56151,80,UDP,38632,0.0052,DDoS,Critical,Attack
2026-06-11 15:42:26,31.55.110.214,192.168.1.48,44311,53,UDP,50300,0.0095,DDoS,Critical,Attack
2026-06-11 15:53:49,25.33.67.55,10.0.0.9,45732,4444,TCP,4986,27.6467,Malware C2,Critical,Attack
2026-06-11 16:21:04,23.2.103.250,192.168.1.28,55806,23,TCP,254,1.547,Brute Force,High,Attack
2026-06-11 16:24:30,131.88.8.146,10.0.0.19,58184,5432,TCP,882,0.1842,SQL Injection,High,Attack
2026-06-11 16:34:31,79.15.41.166,192.168.1.40,14781,605,TCP,91,0.0197,Port Scan,Low,Attack
2026-06-11 17:08:21,159.190.8.211,192.168.1.59,42834,5432,TCP,822,0.1925,SQL Injection,High,Attack
2026-06-11 17:22:01,49.158.14.52,192.168.1.38,26513,80,TCP,556,0.4303,SQL Injection,High,Attack
2026-06-11 17:30:55,140.18.101.214,192.168.1.45,23318,6666,TCP,4377,10.506,Malware C2,Critical,Attack
2026-06-11 17:38:15,200.236.100.70,192.168.1.33,21703,6666,TCP,2841,25.8056,Malware C2,Critical,Attack
2026-06-11 17:46:04,25.33.67.55,10.0.0.2,4932,443,TCP,1792,0.1428,SQL Injection,High,Attack
2026-06-11 17:46:24,110.11.12.160,10.0.0.22,42079,6666,TCP,4293,29.7801,Malware C2,Critical,Attack
2026-06-11 18:04:43,79.15.41.166,192.168.1.18,34836,443,TCP,1071,0.4531,SQL Injection,High,Attack
2026-06-11 18:08:15,181.251.112.72,192.168.1.14,18136,22,TCP,319,1.1858,Brute Force,High,Attack
2026-06-11 18:09:13,159.190.8.211,192.168.1.44,53245,4444,TCP,4171,10.915,Malware C2,Critical,Attack
2026-06-11 18:11:07,49.158.14.52,192.168.1.22,13403,258,TCP,48,0.0217,Port Scan,Low,Attack
2026-06-11 18:29:27,181.251.112.72,10.0.0.11,34571,3306,TCP,1558,0.0573,SQL Injection,High,Attack
2026-06-11 18:31:21,91.199.120.208,10.0.0.10,23688,80,UDP,11384,0.0045,DDoS,Critical,Attack
2026-06-11 18:35:36,49.158.14.52,192.168.1.22,4633,8080,TCP,2686,10.8961,Malware C2,Critical,Attack
2026-06-11 18:38:46,23.2.103.250,192.168.1.45,20457,80,TCP,26467,0.0086,DDoS,Critical,Attack
2026-06-11 18:45:05,23.2.103.250,192.168.1.29,15333,443,TCP,1220,0.2603,SQL Injection,High,Attack
2026-06-11 18:59:11,110.11.12.160,192.168.1.46,41297,663,TCP,42,0.0361,Port Scan,Low,Attack
2026-06-11 19:26:28,140.18.101.214,192.168.1.16,31397,5432,TCP,572,0.4384,SQL Injection,High,Attack
2026-06-11 19:30:17,180.182.144.41,10.0.0.24,17548,413,UDP,112,0.0055,Port Scan,Low,Attack
2026-06-11 19:41:19,131.88.8.146,192.168.1.40,64634,4444,TCP,4590,9.7483,Malware C2,Critical,Attack
2026-06-11 19:48:59,79.15.41.166,10.0.0.19,61215,4444,TCP,740,27.8041,Malware C2,Critical,Attack
2026-06-11 19:52:51,23.2.103.250,192.168.1.21,58521,443,UDP,34306,0.0016,DDoS,Critical,Attack
2026-06-11 19:57:54,131.88.8.146,192.168.1.27,36045,1234,TCP,3374,24.2415,Malware C2,Critical,Attack
2026-06-11 20:01:57,159.190.8.211,192.168.1.42,12134,8080,TCP,1242,25.6814,Malware C2,Critical,Attack
2026-06-11 20:03:24,180.182.144.41,192.168.1.33,30206,22,TCP,346,1.1647,Brute Force,High,Attack
2026-06-11 20:17:37,131.88.8.146,192.168.1.29,59797,8080,TCP,580,1.8506,Malware C2,Critical,Attack
2026-06-11 20:18:34,200.236.100.70,10.0.0.28,38086,23,TCP,549,0.3532,Brute Force,High,Attack
2026-06-11 20:41:27,31.55.110.214,192.168.1.59,41379,4444,TCP,1137,14.3434,Malware C2,Critical,Attack
2026-06-11 20:48:57,25.33.67.55,10.0.0.10,3747,241,UDP,49,0.0157,Port Scan,Low,Attack
2026-06-11 20:53:49,131.88.8.146,192.168.1.51,19425,590,UDP,59,0.0095,Port Scan,Low,Attack
2026-06-11 21:02:37,200.236.100.70,192.168.1.24,10384,4444,TCP,1821,5.0602,Malware C2,Critical,Attack
2026-06-11 21:08:27,25.33.67.55,10.0.0.19,27972,22,TCP,332,1.4202,Brute Force,High,Attack
2026-06-11 21:26:18,181.251.112.72,192.168.1.11,30332,1234,TCP,2769,20.2969,Malware C2,Critical,Attack
2026-06-11 21:28:11,159.190.8.211,192.168.1.39,52351,22,TCP,495,1.8477,Brute Force,High,Attack
2026-06-11 21:37:31,23.2.103.250,192.168.1.50,33149,5432,TCP,326,0.0733,SQL Injection,High,Attack
2026-06-11 21:42:44,175.103.245.200,192.168.1.25,35553,443,TCP,1262,0.3263,SQL Injection,High,Attack
2026-06-11 21:46:59,49.158.14.52,192.168.1.55,62759,80,TCP,3758,0.0061,DDoS,Critical,Attack
2026-06-11 22:12:07,140.18.101.214,10.0.0.10,56371,6666,TCP,4514,27.3026,Malware C2,Critical,Attack
2026-06-11 22:20:53,23.2.103.250,10.0.0.19,27148,909,TCP,108,0.0148,Port Scan,Low,Attack
2026-06-11 22:24:03,175.103.245.200,10.0.0.12,7359,443,TCP,392,0.3903,SQL Injection,High,Attack
2026-06-11 22:31:41,31.55.110.214,192.168.1.14,5866,23,TCP,256,1.87,Brute Force,High,Attack
2026-06-11 22:33:26,79.15.41.166,192.168.1.46,39550,4444,TCP,2049,12.8552,Malware C2,Critical,Attack
2026-06-11 22:43:04,175.103.245.200,192.168.1.19,13880,21,TCP,291,1.4428,Brute Force,High,Attack
2026-06-11 22:47:00,79.15.41.166,10.0.0.4,55589,3389,TCP,506,1.4543,Brute Force,High,Attack
2026-06-11 22:48:24,131.88.8.146,192.168.1.11,29550,3306,TCP,1759,0.0919,SQL Injection,High,Attack
2026-06-11 22:48:41,131.88.8.146,192.168.1.21,52318,443,TCP,1832,0.3868,SQL Injection,High,Attack
2026-06-11 23:19:55,159.190.8.211,192.168.1.57,38672,5432,TCP,773,0.4359,SQL Injection,High,Attack
2026-06-11 23:24:11,25.33.67.55,192.168.1.47,47983,80,TCP,484,0.1292,SQL Injection,High,Attack
2026-06-11 23:32:53,131.88.8.146,192.168.1.17,54813,59,TCP,115,0.0036,Port Scan,Low,Attack
2026-06-11 23:41:29,200.236.100.70,10.0.0.2,38853,388,UDP,100,0.0485,Port Scan,Low,Attack
2026-06-12 00:01:13,76.188.62.46,10.0.0.16,31303,350,TCP,60,0.0451,Port Scan,Low,Attack
2026-06-12 00:13:11,76.188.62.46,192.168.1.53,35168,53,UDP,55469,0.0013,DDoS,Critical,Attack
2026-06-12 00:17:11,79.15.41.166,192.168.1.46,40353,3389,TCP,451,1.7994,Brute Force,High,Attack
2026-06-12 00:21:31,131.88.8.146,10.0.0.15,34717,53,TCP,1567,0.0023,DDoS,Critical,Attack
2026-06-12 00:24:57,181.251.112.72,10.0.0.15,20602,717,TCP,90,0.0207,Port Scan,Low,Attack
2026-06-12 00:26:04,131.88.8.146,192.168.1.38,21033,4444,TCP,2875,18.1698,Malware C2,Critical,Attack
2026-06-12 00:29:25,159.190.8.211,10.0.0.22,47029,21,TCP,451,1.845,Brute Force,High,Attack
2026-06-12 00:32:53,200.236.100.70,192.168.1.23,61831,5432,TCP,518,0.2146,SQL Injection,High,Attack
2026-06-12 00:43:09,140.18.101.214,192.168.1.47,7365,22,TCP,434,0.8906,Brute Force,High,Attack
2026-06-12 01:07:39,49.158.14.52,10.0.0.11,46401,3389,TCP,431,0.1547,Brute Force,High,Attack
2026-06-12 01:13:27,25.33.67.55,10.0.0.21,24494,443,UDP,28365,0.0072,DDoS,Critical,Attack
2026-06-12 01:25:19,31.55.110.214,192.168.1.36,40288,1234,TCP,771,14.2558,Malware C2,Critical,Attack
2026-06-12 01:25:43,200.236.100.70,192.168.1.32,22670,22,TCP,345,1.1343,Brute Force,High,Attack
2026-06-12 01:31:06,31.55.110.214,10.0.0.4,49868,23,TCP,310,0.3424,Brute Force,High,Attack
2026-06-12 01:37:24,140.18.101.214,192.168.1.39,49084,830,TCP,100,0.0414,Port Scan,Low,Attack
2026-06-12 01:46:07,159.190.8.211,192.168.1.47,60249,659,UDP,58,0.0454,Port Scan,Low,Attack
2026-06-12 01:47:26,110.11.12.160,192.168.1.24,43292,23,TCP,573,0.2083,Brute Force,High,Attack
2026-06-12 01:50:08,91.199.120.208,10.0.0.27,44449,6666,TCP,1332,28.2215,Malware C2,Critical,Attack
2026-06-12 01:55:32,31.55.110.214,10.0.0.10,56984,443,UDP,57591,0.006,DDoS,Critical,Attack
2026-06-12 01:57:59,49.158.14.52,192.168.1.22,12921,3389,TCP,528,0.4312,Brute Force,High,Attack
2026-06-12 02:01:52,91.199.120.208,192.168.1.52,57062,4444,TCP,4015,11.5524,Malware C2,Critical,Attack
2026-06-12 02:09:12,25.33.67.55,192.168.1.18,45836,80,UDP,40100,0.0034,DDoS,Critical,Attack
2026-06-12 02:15:51,180.182.144.41,10.0.0.21,57466,6666,TCP,2182,16.2286,Malware C2,Critical,Attack
2026-06-12 02:34:55,180.182.144.41,192.168.1.15,62459,3306,TCP,684,0.1573,SQL Injection,High,Attack
2026-06-12 02:35:35,200.236.100.70,192.168.1.57,34434,24,TCP,61,0.0056,Port Scan,Low,Attack
2026-06-12 03:04:06,25.33.67.55,192.168.1.30,48107,6666,TCP,4713,18.5751,Malware C2,Critical,Attack
2026-06-12 03:13:18,140.18.101.214,192.168.1.38,45439,6666,TCP,4742,26.0127,Malware C2,Critical,Attack
2026-06-12 03:13:42,91.199.120.208,10.0.0.7,38549,22,TCP,266,1.0522,Brute Force,High,Attack
2026-06-12 03:17:34,91.199.120.208,192.168.1.24,49759,23,TCP,550,1.2673,Brute Force,High,Attack
2026-06-12 03:33:45,25.33.67.55,192.168.1.46,39052,255,TCP,47,0.0023,Port Scan,Low,Attack
2026-06-12 03:44:07,91.199.120.208,192.168.1.56,47511,443,TCP,1060,0.3997,SQL Injection,High,Attack
2026-06-12 03:49:22,31.55.110.214,192.168.1.39,35865,601,TCP,104,0.0032,Port Scan,Low,Attack
2026-06-12 04:02:32,25.33.67.55,192.168.1.13,33196,443,UDP,59297,0.0058,DDoS,Critical,Attack
2026-06-12 04:08:59,175.103.245.200,10.0.0.9,10750,80,TCP,1755,0.2875,SQL Injection,High,Attack
2026-06-12 04:15:45,79.15.41.166,10.0.0.1,16326,3389,TCP,426,1.9223,Brute Force,High,Attack
2026-06-12 04:19:53,200.236.100.70,192.168.1.39,31529,22,TCP,533,1.2923,Brute Force,High,Attack
2026-06-12 04:19:59,140.18.101.214,192.168.1.29,49278,757,TCP,42,0.0334,Port Scan,Low,Attack
2026-06-12 04:27:55,175.103.245.200,10.0.0.23,32424,4444,TCP,4646,24.0023,Malware C2,Critical,Attack
2026-06-12 04:29:11,131.88.8.146,192.168.1.12,42676,80,UDP,22063,0.0024,DDoS,Critical,Attack
2026-06-12 04:30:56,23.2.103.250,192.168.1.29,54024,8080,TCP,3301,4.0694,Malware C2,Critical,Attack
2026-06-12 04:34:51,140.18.101.214,192.168.1.43,45343,682,UDP,107,0.0071,Port Scan,Low,Attack
2026-06-12 05:12:03,49.158.14.52,10.0.0.26,14705,53,TCP,5742,0.0091,DDoS,Critical,Attack
2026-06-12 05:16:40,131.88.8.146,192.168.1.45,7816,80,TCP,50520,0.0016,DDoS,Critical,Attack
2026-06-12 05:47:14,31.55.110.214,192.168.1.10,10432,80,TCP,343,0.4693,SQL Injection,High,Attack
2026-06-12 05:50:20,25.33.67.55,192.168.1.30,17847,397,UDP,82,0.04,Port Scan,Low,Attack
2026-06-12 05:51:24,180.182.144.41,192.168.1.58,36941,4444,TCP,1326,5.5515,Malware C2,Critical,Attack
2026-06-12 05:51:24,110.11.12.160,192.168.1.35,2314,80,TCP,59453,0.003,DDoS,Critical,Attack
2026-06-12 05:52:19,31.55.110.214,10.0.0.8,41226,21,TCP,516,1.292,Brute Force,High,Attack
2026-06-12 05:53:42,140.18.101.214,10.0.0.5,2631,21,TCP,509,1.4443,Brute Force,High,Attack
2026-06-12 05:54:32,181.251.112.72,10.0.0.19,44295,6666,TCP,4609,13.5599,Malware C2,Critical,Attack
2026-06-12 05:55:06,180.182.144.41,192.168.1.45,34388,1234,TCP,3049,11.6617,Malware C2,Critical,Attack
2026-06-12 05:57:21,180.182.144.41,192.168.1.12,29348,1234,TCP,1649,20.078,Malware C2,Critical,Attack
2026-06-12 05:57:23,79.15.41.166,10.0.0.29,38720,21,TCP,356,0.4108,Brute Force,High,Attack
2026-06-12 06:07:21,76.188.62.46,192.168.1.34,29621,424,UDP,54,0.0348,Port Scan,Low,Attack
2026-06-12 06:17:08,175.103.245.200,10.0.0.16,60145,53,UDP,44342,0.0037,DDoS,Critical,Attack
2026-06-12 06:45:27,180.182.144.41,10.0.0.18,23178,80,TCP,1711,0.2348,SQL Injection,High,Attack
2026-06-12 07:00:07,31.55.110.214,192.168.1.24,25970,936,TCP,59,0.0196,Port Scan,Low,Attack
2026-06-12 07:12:19,181.251.112.72,10.0.0.28,26218,3389,TCP,524,1.1655,Brute Force,High,Attack
2026-06-12 07:25:52,200.236.100.70,192.168.1.39,49967,80,TCP,1480,0.489,SQL Injection,High,Attack
2026-06-12 07:27:54,91.199.120.208,192.168.1.45,33440,21,TCP,308,1.9269,Brute Force,High,Attack
2026-06-12 07:40:41,76.188.62.46,192.168.1.31,3264,4444,TCP,1115,27.5945,Malware C2,Critical,Attack
2026-06-12 07:48:09,79.15.41.166,192.168.1.43,14572,4444,TCP,612,9.4053,Malware C2,Critical,Attack
2026-06-12 07:55:31,181.251.112.72,192.168.1.41,60123,190,TCP,95,0.0163,Port Scan,Low,Attack
2026-06-12 07:59:38,159.190.8.211,10.0.0.5,49752,5432,TCP,1076,0.2901,SQL Injection,High,Attack
2026-06-12 08:04:03,31.55.110.214,10.0.0.28,24431,8080,TCP,985,6.2812,Malware C2,Critical,Attack
2026-06-12 08:12:07,31.55.110.214,192.168.1.23,4112,80,TCP,5876,0.0034,DDoS,Critical,Attack
2026-06-12 08:12:15,76.188.62.46,192.168.1.44,39020,771,UDP,51,0.0089,Port Scan,Low,Attack
2026-06-12 08:15:45,23.2.103.250,192.168.1.12,48165,6666,TCP,771,28.9924,Malware C2,Critical,Attack
2026-06-12 08:20:56,140.18.101.214,10.0.0.22,20878,525,TCP,64,0.027,Port Scan,Low,Attack
2026-06-12 08:22:41,31.55.110.214,192.168.1.52,22379,8080,TCP,1243,3.7107,Malware C2,Critical,Attack
2026-06-12 08:29:07,79.15.41.166,192.168.1.24,3550,23,TCP,358,0.6925,Brute Force,High,Attack
2026-06-12 08:36:58,159.190.8.211,192.168.1.57,41758,3389,TCP,298,1.3966,Brute Force,High,Attack
2026-06-12 08:48:04,159.190.8.211,10.0.0.13,48529,21,TCP,240,1.6152,Brute Force,High,Attack
2026-06-12 08:54:36,159.190.8.211,192.168.1.28,48936,604,TCP,42,0.0071,Port Scan,Low,Attack
2026-06-12 09:01:47,25.33.67.55,10.0.0.22,58741,53,UDP,9341,0.0079,DDoS,Critical,Attack
2026-06-12 09:21:31,159.190.8.211,192.168.1.33,6173,22,TCP,202,0.1368,Brute Force,High,Attack
2026-06-12 09:27:29,91.199.120.208,10.0.0.7,21321,534,TCP,40,0.0407,Port Scan,Low,Attack
2026-06-12 09:28:48,49.158.14.52,192.168.1.53,21390,4444,TCP,4547,28.2897,Malware C2,Critical,Attack
2026-06-12 09:31:44,91.199.120.208,192.168.1.21,48592,5432,TCP,928,0.3016,SQL Injection,High,Attack
2026-06-12 09:51:48,181.251.112.72,10.0.0.5,47285,80,UDP,59944,0.0013,DDoS,Critical,Attack
2026-06-12 09:53:11,23.2.103.250,192.168.1.51,61819,53,TCP,39712,0.0026,DDoS,Critical,Attack
2026-06-12 09:54:53,49.158.14.52,10.0.0.20,15743,4444,TCP,1287,11.2801,Malware C2,Critical,Attack
2026-06-12 10:01:17,200.236.100.70,10.0.0.4,40666,80,TCP,4636,0.0094,DDoS,Critical,Attack
2026-06-12 10:01:45,175.103.245.200,192.168.1.30,16641,8080,TCP,1652,2.3553,Malware C2,Critical,Attack
2026-06-12 10:10:30,76.188.62.46,192.168.1.56,11383,139,TCP,117,0.0139,Port Scan,Low,Attack
2026-06-12 10:18:56,180.182.144.41,192.168.1.11,46229,620,TCP,74,0.021,Port Scan,Low,Attack
2026-06-12 10:29:21,200.236.100.70,192.168.1.48,7693,23,TCP,353,0.1347,Brute Force,High,Attack
2026-06-12 10:29:49,131.88.8.146,192.168.1.26,52992,53,UDP,12297,0.0027,DDoS,Critical,Attack
2026-06-12 10:33:09,159.190.8.211,10.0.0.20,38006,479,TCP,40,0.0272,Port Scan,Low,Attack
2026-06-12 10:36:20,91.199.120.208,192.168.1.34,29502,3306,TCP,1147,0.4314,SQL Injection,High,Attack
2026-06-12 10:48:05,31.55.110.214,192.168.1.44,46823,895,UDP,111,0.0148,Port Scan,Low,Attack
2026-06-12 11:07:21,76.188.62.46,192.168.1.14,65173,80,TCP,9758,0.0071,DDoS,Critical,Attack
2026-06-12 11:08:47,110.11.12.160,192.168.1.44,21887,21,TCP,222,0.2577,Brute Force,High,Attack
2026-06-12 11:19:24,131.88.8.146,192.168.1.42,46621,21,TCP,393,1.4893,Brute Force,High,Attack
2026-06-12 11:23:21,49.158.14.52,192.168.1.35,29880,80,UDP,61123,0.0065,DDoS,Critical,Attack
2026-06-12 11:23:38,31.55.110.214,10.0.0.7,4346,158,TCP,90,0.0404,Port Scan,Low,Attack
2026-06-12 11:30:52,159.190.8.211,192.168.1.28,2502,221,TCP,72,0.0147,Port Scan,Low,Attack
2026-06-12 11:36:13,31.55.110.214,10.0.0.26,21628,754,TCP,62,0.0041,Port Scan,Low,Attack
2026-06-12 11:45:08,23.2.103.250,192.168.1.30,22841,3306,TCP,1060,0.2821,SQL Injection,High,Attack
2026-06-12 11:48:53,31.55.110.214,10.0.0.11,53827,80,TCP,800,0.435,SQL Injection,High,Attack
2026-06-12 11:57:57,79.15.41.166,10.0.0.27,56789,80,TCP,681,0.114,SQL Injection,High,Attack
2026-06-12 11:59:22,76.188.62.46,10.0.0.7,6956,53,TCP,7368,0.0091,DDoS,Critical,Attack
2026-06-12 12:01:22,76.188.62.46,10.0.0.12,6151,6666,TCP,1257,8.5625,Malware C2,Critical,Attack
2026-06-12 12:03:09,159.190.8.211,10.0.0.3,64947,3389,TCP,353,0.5633,Brute Force,High,Attack
2026-06-12 12:17:43,159.190.8.211,192.168.1.53,23994,6666,TCP,4104,13.9033,Malware C2,Critical,Attack
2026-06-12 12:18:55,131.88.8.146,10.0.0.19,29843,22,TCP,300,0.5225,Brute Force,High,Attack
2026-06-12 12:26:55,140.18.101.214,192.168.1.25,46853,3306,TCP,701,0.355,SQL Injection,High,Attack
2026-06-12 12:36:21,175.103.245.200,192.168.1.30,39827,21,TCP,401,1.8464,Brute Force,High,Attack
2026-06-12 12:43:22,110.11.12.160,10.0.0.29,29244,419,UDP,52,0.0469,Port Scan,Low,Attack
2026-06-12 12:51:16,159.190.8.211,192.168.1.23,1281,80,TCP,1233,0.4091,SQL Injection,High,Attack
2026-06-12 12:59:27,181.251.112.72,10.0.0.6,52979,53,UDP,17707,0.0092,DDoS,Critical,Attack
2026-06-12 13:16:39,110.11.12.160,192.168.1.42,5778,80,TCP,21839,0.003,DDoS,Critical,Attack
2026-06-12 13:17:52,180.182.144.41,10.0.0.5,43269,443,TCP,355,0.2284,SQL Injection,High,Attack
2026-06-12 13:35:59,159.190.8.211,192.168.1.43,33339,53,UDP,29171,0.0013,DDoS,Critical,Attack
2026-06-12 13:42:09,23.2.103.250,192.168.1.46,13860,8080,TCP,924,20.464,Malware C2,Critical,Attack
2026-06-12 13:44:57,79.15.41.166,192.168.1.56,11433,80,TCP,34474,0.0097,DDoS,Critical,Attack
2026-06-12 13:57:36,79.15.41.166,192.168.1.58,37147,5432,TCP,344,0.1474,SQL Injection,High,Attack
2026-06-12 14:02:30,25.33.67.55,192.168.1.48,47517,22,TCP,340,0.252,Brute Force,High,Attack
2026-06-12 14:18:52,31.55.110.214,192.168.1.41,49916,4444,TCP,2139,18.4906,Malware C2,Critical,Attack
2026-06-12 14:19:01,140.18.101.214,192.168.1.19,61265,187,UDP,95,0.0373,Port Scan,Low,Attack
2026-06-12 14:21:33,159.190.8.211,10.0.0.26,33313,5432,TCP,821,0.3783,SQL Injection,High,Attack
2026-06-12 14:33:48,140.18.101.214,192.168.1.50,47328,8080,TCP,3602,2.0186,Malware C2,Critical,Attack
2026-06-12 14:41:11,76.188.62.46,10.0.0.16,3600,6666,TCP,1903,24.1818,Malware C2,Critical,Attack
2026-06-12 15:08:16,79.15.41.166,192.168.1.16,43373,80,TCP,1385,0.0022,DDoS,Critical,Attack
2026-06-12 15:13:07,159.190.8.211,192.168.1.29,27929,340,UDP,83,0.0152,Port Scan,Low,Attack
2026-06-12 15:13:43,76.188.62.46,192.168.1.25,6419,3306,TCP,1415,0.1775,SQL Injection,High,Attack
2026-06-12 15:22:28,31.55.110.214,192.168.1.15,53743,80,TCP,509,0.1655,SQL Injection,High,Attack
2026-06-12 15:26:27,79.15.41.166,10.0.0.17,18946,3306,TCP,1162,0.4544,SQL Injection,High,Attack
2026-06-12 15:32:37,76.188.62.46,192.168.1.57,60695,443,TCP,16828,0.0011,DDoS,Critical,Attack
2026-06-12 15:34:26,49.158.14.52,192.168.1.19,23720,572,UDP,105,0.0011,Port Scan,Low,Attack
2026-06-12 15:35:23,159.190.8.211,10.0.0.17,44332,6666,TCP,3217,12.0199,Malware C2,Critical,Attack
2026-06-12 15:36:53,76.188.62.46,10.0.0.5,14773,3389,TCP,553,0.1905,Brute Force,High,Attack
2026-06-12 15:44:11,49.158.14.52,192.168.1.51,39632,8080,TCP,2874,9.9332,Malware C2,Critical,Attack
2026-06-12 15:58:36,23.2.103.250,10.0.0.15,46100,996,UDP,95,0.0202,Port Scan,Low,Attack
2026-06-12 16:10:28,110.11.12.160,10.0.0.21,5714,207,UDP,92,0.0178,Port Scan,Low,Attack
2026-06-12 16:10:46,76.188.62.46,10.0.0.19,51537,21,TCP,281,1.5693,Brute Force,High,Attack
2026-06-12 16:11:31,140.18.101.214,192.168.1.46,52047,22,TCP,345,0.3147,Brute Force,High,Attack
2026-06-12 16:39:03,23.2.103.250,10.0.0.7,39909,431,UDP,80,0.0164,Port Scan,Low,Attack
2026-06-12 16:40:42,140.18.101.214,192.168.1.22,29297,23,TCP,521,1.6979,Brute Force,High,Attack
2026-06-12 16:41:21,25.33.67.55,192.168.1.45,58145,836,UDP,111,0.0143,Port Scan,Low,Attack
2026-06-12 16:44:50,49.158.14.52,192.168.1.57,19935,23,TCP,528,1.0728,Brute Force,High,Attack
2026-06-12 16:48:36,31.55.110.214,10.0.0.23,60464,1234,TCP,2027,10.0776,Malware C2,Critical,Attack
2026-06-12 17:00:26,110.11.12.160,10.0.0.18,58358,6666,TCP,2250,2.8423,Malware C2,Critical,Attack
2026-06-12 17:17:18,175.103.245.200,192.168.1.59,38655,23,TCP,332,1.4333,Brute Force,High,Attack
2026-06-12 17:18:54,49.158.14.52,10.0.0.26,19019,53,UDP,63841,0.0024,DDoS,Critical,Attack
2026-06-12 17:31:48,91.199.120.208,192.168.1.56,6476,3389,TCP,544,1.4028,Brute Force,High,Attack
2026-06-12 17:31:51,23.2.103.250,10.0.0.7,28384,23,TCP,245,0.5606,Brute Force,High,Attack
2026-06-12 17:34:43,159.190.8.211,192.168.1.59,51130,443,UDP,32051,0.0021,DDoS,Critical,Attack
2026-06-12 17:46:03,23.2.103.250,192.168.1.49,33308,3389,TCP,474,0.9944,Brute Force,High,Attack
2026-06-12 17:50:25,91.199.120.208,192.168.1.39,21867,5432,TCP,743,0.094,SQL Injection,High,Attack
2026-06-12 17:55:07,110.11.12.160,10.0.0.1,13196,4444,TCP,4339,2.4261,Malware C2,Critical,Attack
2026-06-12 18:01:18,159.190.8.211,10.0.0.4,18327,6666,TCP,4594,26.988,Malware C2,Critical,Attack
2026-06-12 18:10:03,79.15.41.166,10.0.0.29,22774,23,TCP,204,0.7364,Brute Force,High,Attack
2026-06-12 18:18:36,23.2.103.250,192.168.1.16,5810,967,TCP,101,0.0438,Port Scan,Low,Attack
2026-06-12 18:20:03,76.188.62.46,192.168.1.42,30714,3306,TCP,1040,0.2575,SQL Injection,High,Attack
2026-06-12 18:26:22,31.55.110.214,192.168.1.16,8400,6666,TCP,2474,9.6553,Malware C2,Critical,Attack
2026-06-12 18:36:40,23.2.103.250,192.168.1.11,33848,1003,TCP,116,0.0176,Port Scan,Low,Attack
2026-06-12 18:37:21,110.11.12.160,10.0.0.2,30440,4444,TCP,3586,19.8217,Malware C2,Critical,Attack
2026-06-12 18:53:13,200.236.100.70,10.0.0.24,16874,3389,TCP,524,1.9179,Brute Force,High,Attack
2026-06-12 19:01:28,25.33.67.55,192.168.1.35,19189,1234,TCP,3778,18.037,Malware C2,Critical,Attack
2026-06-12 19:02:15,181.251.112.72,10.0.0.21,51904,5432,TCP,308,0.4167,SQL Injection,High,Attack
2026-06-12 19:03:56,175.103.245.200,192.168.1.37,46485,23,TCP,288,0.1859,Brute Force,High,Attack
2026-06-12 19:06:03,25.33.67.55,10.0.0.27,7317,4444,TCP,3706,1.1476,Malware C2,Critical,Attack
2026-06-12 19:08:17,140.18.101.214,192.168.1.35,15987,4444,TCP,4237,20.5328,Malware C2,Critical,Attack
2026-06-12 19:15:17,175.103.245.200,192.168.1.22,8149,696,UDP,58,0.0239,Port Scan,Low,Attack
2026-06-12 19:18:54,31.55.110.214,192.168.1.19,5706,80,TCP,1418,0.0614,SQL Injection,High,Attack
2026-06-12 19:37:39,140.18.101.214,10.0.0.13,45582,6666,TCP,4833,10.0654,Malware C2,Critical,Attack
2026-06-12 19:49:04,180.182.144.41,192.168.1.22,15048,5432,TCP,1628,0.2183,SQL Injection,High,Attack
2026-06-12 19:57:53,175.103.245.200,192.168.1.38,60581,53,TCP,52958,0.0083,DDoS,Critical,Attack
2026-06-12 19:58:33,200.236.100.70,192.168.1.27,56160,22,TCP,353,0.5517,Brute Force,High,Attack
2026-06-12 20:06:47,131.88.8.146,10.0.0.7,14497,5432,TCP,756,0.353,SQL Injection,High,Attack
2026-06-12 20:09:53,91.199.120.208,10.0.0.16,52326,21,TCP,227,1.425,Brute Force,High,Attack
2026-06-12 20:16:41,110.11.12.160,192.168.1.27,12066,550,TCP,40,0.0241,Port Scan,Low,Attack
2026-06-12 20:17:16,91.199.120.208,192.168.1.28,17327,4444,TCP,4200,29.9442,Malware C2,Critical,Attack
2026-06-12 20:23:25,31.55.110.214,10.0.0.27,58575,718,TCP,81,0.0283,Port Scan,Low,Attack
2026-06-12 20:28:48,200.236.100.70,192.168.1.45,52794,443,UDP,48605,0.0073,DDoS,Critical,Attack
2026-06-12 20:51:08,31.55.110.214,192.168.1.41,47752,151,TCP,113,0.0337,Port Scan,Low,Attack
2026-06-12 21:00:19,23.2.103.250,192.168.1.37,34164,6666,TCP,4252,10.2718,Malware C2,Critical,Attack
2026-06-12 21:14:14,49.158.14.52,192.168.1.12,11644,23,TCP,276,1.9914,Brute Force,High,Attack
